03/11/2016 18:37:27	INFO 	PrizmaValidation-Prizma_Request_11		Testcase executed on the Node IP: localhost
03/11/2016 18:48:09	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.cssSelector: input[id='IsGovernmentOfficialUnderLocalLawYES'] ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 18:48:41	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:41	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:42	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:42	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:43	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:43	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:44	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:44	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:46	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:46	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:47	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:47	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:48	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:48	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:49	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:49	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:50	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:50	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:48:51	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:48:51	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:52:24	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: IsRequestOninformationtoadequatelypNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 18:52:40	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: GenIsMdeonV1ApprovalNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 18:53:56	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: button[id='btnNominate_Text']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:21	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.cssSelector: input[id='IsGovernmentOfficialUnderLocalLawYES'] ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 18:54:53	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:53	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:54	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:54	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:55	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:55	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:56	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:56	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:57	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:57	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:58	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:58	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:54:59	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:54:59	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:55:00	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:55:00	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:55:01	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:55:01	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:55:02	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 18:55:02	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 18:58:37	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: IsRequestOninformationtoadequatelypNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 18:58:52	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: GenIsMdeonV1ApprovalNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:00:10	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: button[id='btnNominate_Text']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:00:34	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.cssSelector: input[id='IsGovernmentOfficialUnderLocalLawYES'] ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:01:06	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:07	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:08	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:08	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:09	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:09	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:10	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:10	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:11	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:11	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:12	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:12	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:13	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:13	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:14	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:14	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:15	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:15	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:01:16	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:01:16	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:04:52	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: IsRequestOninformationtoadequatelypNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:05:07	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: GenIsMdeonV1ApprovalNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:06:24	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: button[id='btnNominate_Text']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:06:48	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.cssSelector: input[id='IsGovernmentOfficialUnderLocalLawYES'] ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:07:20	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:20	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:21	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:21	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:22	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:22	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:23	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:23	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:24	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:24	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:25	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:25	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:26	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:26	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:27	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:27	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:28	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:28	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:07:29	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:07:29	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:11:04	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: IsRequestOninformationtoadequatelypNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:11:19	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.id: GenIsMdeonV1ApprovalNo ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:12:36	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: button[id='btnNominate_Text']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:00	INFO 	PrizmaValidation-Prizma_Request_11		Info: caught 'TimeoutException' exception while wait for element ( By.cssSelector: input[id='IsGovernmentOfficialUnderLocalLawYES'] ) visibility at 'Prizma Johnson and Johnson' page
03/11/2016 19:13:32	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:32	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:33	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:33	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:34	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:34	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:35	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:35	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:36	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:36	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:37	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:37	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:38	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:38	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:39	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:39	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:40	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
03/11/2016 19:13:40	INFO 	PrizmaValidation-Prizma_Request_11		Info. Element 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' exists on 'Prizma Johnson and Johnson' page.
03/11/2016 19:13:42	INFO 	PrizmaValidation-Prizma_Request_11		Successfully find 'By.cssSelector: input[id='btnSaveNominationAndMoveToNext']' element on 'Prizma Johnson and Johnson' page
